title,location,year,odometer,price,link
2022 Toyota RAV4,"Warkworth, Auckland ",2022,"20,793km 2487cc, Hybrid, Automatic","$47,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4772781546?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2023 Toyota RAV4,"Warkworth, Auckland ",2023,"21,578km 2487cc, Hybrid, Automatic","$49,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4772734081?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2022 Toyota RAV4,NA                  ,2022,"53,965km 1986cc, Petrol, Automatic","$32,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4772409803?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2021 Toyota RAV4,"Northshore, Auckland",2021,"59,855km 1986cc, Petrol, Automatic","$32,987",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4771085198?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2021 Toyota RAV4,NA                  ,2021,"65,566km 2487cc, Hybrid, Automatic","$37,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4768719088?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2022 Toyota RAV4,"Christchurch, Canterbury",2022,"42,226km 2487cc, Hybrid, Automatic","$51,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4767612200?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2021 Toyota RAV4,NA                  ,2021,"33,431km 2500cc, Hybrid, Automatic","$46,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4767467921?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2021 Toyota RAV4,"Christchurch, Canterbury",2021,"19,416km 2487cc, Hybrid, Automatic","$40,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4765893933?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2020 Toyota RAV4,"Auckland, Auckland  ",2020,"32,300km 2487cc, Alternative, Automatic","$41,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4763264744?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2020 Toyota RAV4,NA                  ,2020,"24,200km 2487cc, Petrol, Automatic","$42,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4759397740?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"53,235km 1986cc, Petrol, Automatic","$29,555",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4757881145?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2021 Toyota RAV4,NA                  ,2021,"40,241km 2487cc, Hybrid, Automatic","$39,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4757689834?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2021 Toyota RAV4,NA                  ,2021,"60,328km 2487cc, Hybrid, Automatic","$37,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4756378773?rsqid=1bc1f908af9e4268a54a99fbd8fef181-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"58,567km 2487cc, Hybrid, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4756086511?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"57,842km 2487cc, Petrol, Automatic","$41,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4756086445?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"59,816km 2487cc, Petrol, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4756086537?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2022 Toyota RAV4,NA                  ,2022,"40,800km 2487cc, Petrol, Automatic","$41,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4754455490?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2020 Toyota RAV4,"Christchurch, Canterbury",2020,"72,919km 2487cc, Hybrid, Automatic","$36,493",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4754314731?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2019 Toyota RAV4,NA                  ,2019,"26,500km 2487cc, Hybrid, Automatic","$48,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4752671764?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2023 Toyota RAV4,NA                  ,2023,"14,850km 2487cc, Hybrid, Automatic","$56,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4752671758?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2020 Toyota RAV4,"Northshore, Auckland",2020,"54,457km 1986cc, Petrol, Automatic","$32,993",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4750206560?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2019 Toyota RAV4,NA                  ,2019,"65,006km 1986cc, Petrol, Automatic","$35,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4750116654?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2021 Toyota RAV4,NA                  ,2021,"64,168km 2487cc, Hybrid, Automatic","$38,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4749774235?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2021 Toyota RAV4,NA                  ,2021,"48,630km 2487cc, Hybrid, Automatic","$38,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4753876546?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2021 Toyota RAV4,"Christchurch, Canterbury",2021,"59,300km 2487cc, Hybrid, Automatic","$44,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4747961204?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2021 Toyota RAV4,NA                  ,2021,"58,156km 2487cc, Hybrid, Automatic","$38,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4746211714?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2022 Toyota RAV4,NA                  ,2022,"11,400km 2487cc, Hybrid, Automatic","$59,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4745978958?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"78,000km 2400cc, Hybrid, Automatic","$39,974",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4744382811?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2020 Toyota RAV4,"Northshore, Auckland",2020,"59,575km 2487cc, Hybrid, Automatic","$36,993",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4755667052?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"22,258km 2487cc, Hybrid, Automatic","$41,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4738476375?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2019 Toyota RAV4,NA                  ,2019,"43,000km 2487cc, Hybrid, Automatic","$38,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4738004131?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2023 Toyota RAV4,NA                  ,2026,"20,611km 1986cc, Petrol, Automatic","$35,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4736617078?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2023 Toyota RAV4,NA                  ,2023,"25,686km 2487cc, Hybrid, Automatic","$44,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4736595484?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2020 Toyota RAV4,"Auckland, Auckland  ",2020,"44,244km 1986cc, Petrol, Automatic","$32,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4736534857?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2022 Toyota RAV4,"Christchurch, Canterbury",2022,"36,838km 2487cc, Petrol, Automatic","$41,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4734174421?rsqid=d0ec9bcc74704b79b050f2485ba0c83d-001
2022 Toyota RAV4,"Christchurch, Canterbury",2022,"26,125km 2487cc, Petrol, Automatic","$42,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4734173433?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2022 Toyota RAV4,"Christchurch, Canterbury",2022,"23,635km 2487cc, Petrol, Automatic","$42,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4734169734?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"20,412km 2487cc, Hybrid, Automatic","$40,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4733100091?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"44,570km 2487cc, Hybrid, Automatic","$39,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4733099653?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2020 Toyota RAV4,NA                  ,2020,"52,200km 2487cc, Hybrid, Automatic","$45,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4732645767?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"25,240km 2487cc, Hybrid, Automatic","$40,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4731359615?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2022 Toyota RAV4,NA                  ,2022,"30,600km 2487cc, Petrol, Automatic","$40,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4726954449?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2021 Toyota RAV4,NA                  ,2021,"57,963km 2500cc, Hybrid, Automatic","$46,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4724744983?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2020 Toyota RAV4,NA                  ,2020,"63,300km 2487cc, Hybrid, Automatic","$43,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4723385852?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2022 Toyota RAV4,NA                  ,2022,"54,966km 1987cc, Petrol, Automatic","$34,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4723375697?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"50,240km 2487cc, Hybrid, Automatic","$38,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4744503489?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2020 Toyota RAV4,NA                  ,2020,"71,850km 2487cc, Hybrid, Automatic","$37,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4721320818?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2020 Toyota RAV4,"Northshore, Auckland",2020,"53,345km 1986cc, Petrol, Automatic","$31,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4719854729?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"62,200km 2500cc, Hybrid, Automatic","$39,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4716911013?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2023 Toyota RAV4,NA                  ,2023,"5,390km 2487cc, Hybrid, Automatic","$54,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4716763281?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2023 Toyota RAV4,NA                  ,2023,"4,997km 2487cc, Hybrid, Automatic","$54,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4716712137?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2019 Toyota RAV4,"Christchurch, Canterbury",2019,"72,340km 2500cc, Petrol, Automatic","$36,450",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4715356306?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2022 Toyota RAV4,NA                  ,2022,"45,765km 2487cc, Petrol, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4712988236?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2020 Toyota RAV4,"Porirua, Wellington ",2020,"64,264km 1986cc, Petrol, Automatic","$30,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4711216812?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2023 Toyota RAV4,NA                  ,2023,"10,600km 1987cc, Petrol, Automatic","$36,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4711204148?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2020 Toyota RAV4,NA                  ,2020,"70,745km 2487cc, Hybrid, Automatic","$45,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4711085460?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"15,532km 2487cc, Hybrid, Automatic","$45,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4708686505?rsqid=af413394d0ef4c75a0428ec6578609cc-001
2020 Toyota RAV4,NA                  ,2020,"52,056km 2487cc, Hybrid, Automatic","$42,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4708401597?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2018 Toyota RAV4,"Auckland, Auckland  ",2018,"69,990km 2494cc, Petrol, Automatic","$26,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706907632?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2020 Toyota RAV4,NA                  ,2020,"75,257km 2500cc, Hybrid, Automatic","$35,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4705250933?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2019 Toyota RAV4,NA                  ,2019,"53,950km 1986cc, Petrol, Automatic","$35,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4703692508?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2019 Toyota RAV4,NA                  ,2019,"66,100km 2487cc, Petrol, Automatic","$35,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4703298589?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2020 Toyota RAV4,NA                  ,2020,"49,406km 2487cc, Hybrid, Automatic","$42,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4700309274?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2020 Toyota RAV4,NA                  ,2020,"55,800km 2487cc, Hybrid, Automatic","$47,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4699651447?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"43,573km 2487cc, Hybrid, Automatic","$40,888",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4698421043?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2023 Toyota RAV4,NA                  ,2023,"3,619km 2487cc, Hybrid, Automatic","$58,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4698302349?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2023 Toyota RAV4,NA                  ,2023,"7,763km 1987cc, Petrol, Automatic","$36,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4697275373?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"70,000km 2487cc, Hybrid, Automatic","$36,889",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4769148299?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2021 Toyota RAV4,"Auckland, Auckland  ",2021,"29,037km 2487cc, Hybrid, Automatic","$39,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4692110424?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2021 Toyota RAV4,NA                  ,2021,"45,310km 2500cc, Hybrid, Automatic","$48,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4689967855?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2020 Toyota RAV4,NA                  ,2020,"50,500km 2487cc, Hybrid, Automatic","$46,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4686677911?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2019 Toyota RAV4,NA                  ,2019,"50,100km 2487cc, Petrol, Automatic","$35,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4686677839?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2021 Toyota RAV4,NA                  ,2021,"29,772km 2487cc, Hybrid, Automatic","$63,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4686677792?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2021 Toyota RAV4,NA                  ,2021,"26,900km 2487cc, Hybrid, Automatic","$54,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4676808632?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2022 Toyota RAV4,"Christchurch, Canterbury",2022,"28,854km 2487cc, Petrol, Automatic","$38,850",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4669015751?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2020 Toyota RAV4,"Christchurch, Canterbury",2020,"70,211km 2500cc, Hybrid, Automatic","$46,395",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4659259386?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2020 Toyota RAV4,NA                  ,2020,"27,300km 1987cc, Petrol, Automatic","$34,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4650689675?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2019 Toyota RAV4,NA                  ,2019,"66,675km 1986cc, Petrol, Automatic","$29,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4647175260?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2022 Toyota RAV4,"Auckland, Auckland  ",2022,"20,700km 2487cc, Alternative, Automatic","$49,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4637071417?rsqid=b3a7b16f62684860b2081de108ab9eec-001
2022 Toyota RAV4,NA                  ,2022,"27,900km 2487cc, Petrol, Automatic","$41,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4636647496?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2020 Toyota RAV4,Auckland            ,2020,"64,895km 1980cc, Petrol, Automatic","$35,845",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4763208286?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2021 Toyota RAV4,NA                  ,2021,"66,070km 2487cc, Hybrid, Automatic","$54,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4605693991?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2019 Toyota RAV4,NA                  ,2019,"52,178km 2000cc, Petrol, Automatic","$32,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4601201982?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2022 Toyota RAV4,NA                  ,2022,"41,618km 2487cc, Petrol, Automatic","$41,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4599391389?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2020 Toyota RAV4,Auckland            ,2020,"68,523km 2000cc, Petrol, Automatic","$34,845",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4596468244?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2022 Toyota RAV4,NA                  ,2022,"35,352km 1987cc, Petrol, Automatic","$36,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4545646059?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2022 Toyota RAV4,NA                  ,2022,"37,250km 2487cc, Petrol, Automatic","$37,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4506080879?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2019 Toyota RAV4,"Christchurch, Canterbury",2019,"73,861km 2500cc, Petrol, Automatic","$37,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4481852801?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2020 Toyota RAV4,"Christchurch, Canterbury",2020,"64,030km 2500cc, Hybrid, Automatic","$41,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4734150655?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2019 Toyota RAV4,NA                  ,2019,"25,656km 2000cc, Petrol, Tiptronic","$38,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4347003833?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2019 Toyota RAV4,NA                  ,2019,"70,539km Electric, Automatic","$35,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4767513427?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2023 Toyota RAV4,"Wellington, Wellington",2023,"24,747km 1987cc, Petrol, Automatic","$35,490",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4773161729?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2021 Toyota RAV4,NA                  ,2021,"66,851km 2487cc, Hybrid, Automatic","$37,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4771217763?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2021 Toyota RAV4,NA                  ,2021,"52,214km 2487cc, Hybrid, Automatic","$37,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4769159089?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2020 Toyota RAV4,NA                  ,2020,"62,581km 2487cc, Hybrid, Automatic","$37,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4761699262?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2021 Toyota RAV4,NA                  ,2021,"52,767km 2487cc, Hybrid, Automatic","$39,570",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4761699260?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2020 Toyota RAV4,NA                  ,2020,"67,087km 2000cc, Petrol, Automatic","$28,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4761651385?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2022 Toyota RAV4,"Wellington, Wellington",2022,"52,025km 2487cc, Petrol, Automatic","$38,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4759825471?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2021 Toyota RAV4,"Wellington, Wellington",2021,"42,204km 2487cc, Hybrid, Automatic","$45,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4759739933?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2023 Toyota RAV4,"Wellington, Wellington",2023,"3,110km 2487cc, Hybrid, Automatic","$51,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4759647224?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2022 Toyota RAV4,NA                  ,2022,"42,654km 2487cc, Petrol, Automatic","$40,490",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4757625095?rsqid=020936acc5fa495d9bba6dbb0d38eeb9-001
2021 Toyota RAV4,NA                  ,2021,"65,620km 2487cc, Hybrid, Automatic","$37,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4757367442?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2021 Toyota RAV4,NA                  ,2021,"59,800km 2487cc, Hybrid, Automatic","$37,595",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4756348100?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"39,700km 2500cc, Hybrid, Automatic","$37,880",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4755874664?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2019 Toyota RAV4,"Wellington, Wellington",2019,"58,000km 2487cc, Hybrid, Automatic","$37,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4749706029?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2019 Toyota RAV4,NA                  ,2019,"77,000km 2487cc, Hybrid, Automatic","$42,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4747514429?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2020 Toyota RAV4,NA                  ,2020,"15,229km 2487cc, Hybrid, Automatic","$51,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4746283428?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2021 Toyota RAV4,NA                  ,2021,"36,774km 2487cc, Hybrid, Automatic","$40,095",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4744600558?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2021 Toyota RAV4,NA                  ,2021,"47,824km 2487cc, Hybrid, Automatic","$38,695",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4739645775?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2023 Toyota RAV4,NA                  ,2026,"26,633km 2487cc, Hybrid, Automatic","$45,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4736370716?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2020 Toyota RAV4,NA                  ,2020,"29,257km 1987cc, Petrol, Automatic","$32,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4736298919?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2019 Toyota RAV4,NA                  ,2019,"61,619km 2487cc, Petrol, Automatic","$38,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4736143558?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2021 Toyota RAV4,NA                  ,2021,"4WD Hybrid! Only 46km - great spec, great look!","$42,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4733113915?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2020 Toyota RAV4,NA                  ,2020,"59,187km 2487cc, Hybrid, Automatic","$38,495",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4733085417?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2019 Toyota RAV4,NA                  ,2019,"68,533km 2500cc, Petrol, Automatic","$40,899",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4731267308?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2022 Toyota RAV4,NA                  ,2022,"36,855km 2487cc, Petrol, Automatic","$40,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4731093294?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2021 Toyota RAV4,NA                  ,2021,"20,145km 2487cc, Petrol, Automatic","$52,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4726235908?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2020 Toyota RAV4,NA                  ,2020,"35,145km 2487cc, Hybrid, Automatic","$49,890",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4726235905?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
2020 Toyota RAV4,NA                  ,2020,"52,287km 2487cc, Petrol, Automatic","$34,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4724891826?rsqid=d5679c58ae2249e3a9a5e2df61cf26aa-001
